Masked Gen ID,Min Run Time,Min Down Time,Max Stops per Day,Start Up Notification,Start Up bid Time 1,Start Up bid Time 2,Start Up bid Time 3,Start Up bid Time 4,Start Up bid Time 5,Start Up bid Time 6,Start Up bid Cost 1,Start Up bid Cost 2,Start Up bid Cost 3,Start Up bid Cost 4,Start Up bid Cost 5,Start Up bid Cost 6,Notification Hours To Start 1,Notification Hours To Start 2,Notification Hours To Start 3,Notification Hours To Start 4,Notification Hours To Start 5,Notification Hours To Start 6,Notification Hours Off line 1,Notification Hours Off line 2,Notification Hours Off line 3,Notification Hours Off line 4,Notification Hours Off line 5,Notification Hours Off line 6,Masked Bidder ID
39657750,    4.00,    4.00,    2,     .50,    1.50, , , , , ,     180.00, , , , , ,     .50, , , , , ,    1.00, , , , , , 
49657750,    4.00,    4.00,    2,     .50,    1.50, , , , , ,     180.00, , , , , ,     .50, , , , , ,    1.00, , , , , , 
99657750,    4.00,    4.00,    2,     .50,    1.50, , , , , ,     180.00, , , , , ,     .50, , , , , ,    1.00, , , , , , 
29657750,    4.00,    4.00,    2,     .50,    1.50, , , , , ,     180.00, , , , , ,     .50, , , , , ,    1.00, , , , , , 
16319750,    6.00,    6.00,    1,    3.00,     .00,   24.00,   72.00, , , ,    4200.00,    7000.00,   10500.00, , , ,    2.00,    4.00,    6.00, , , ,     .00,   24.00,   72.00, , , , 
88636180,   14.00,    3.00,    1,   17.00,    6.00,   12.00,   48.00, , , ,        .00,        .00,        .00, , , ,    6.00,    7.00,   11.00,   17.00, , ,    6.00,   10.00,   12.00,   48.00, , , 
39727750,    1.00,    1.00,   11,     .50,  999.00, , , , , ,    3636.04, , , , , , , , , , , , , , , , , , 
64647750,    1.00,    1.00,   11,     .50,  999.00, , , , , ,    3771.37, , , , , , , , , , , , , , , , , , 
87636180,   17.30,   48.00,    1,   20.00,     .00,    1.00, , , , ,   45000.00,   45001.00, , , , , , , , , , , , , , , , , 
87357750,   24.00,   42.00,    1,   48.00,    2.00,    6.00,   12.00,   24.00,   48.00,   96.00,    4116.56,    4518.80,    5078.66,    6057.22,    7569.76,    9642.15,   48.00, , , , , ,    1.00, , , , , , 
60836180,   24.00,   72.00,    1,   72.00,   72.00, , , , , ,  999999.00, , , , , , , , , , , , , , , , , , 
21836180,   13.00,   48.00,    1,   24.00,    1.00,   20.00,   72.00, , , ,    3102.73,    7756.82,   18616.37, , , , , , , , , , , , , , , , 
36036180,    6.00,    4.00,    4,    2.00,   12.00,   24.00,   48.00, , , ,    6728.00,    7061.00,    7727.00, , , ,    5.50,   15.50, , , , ,    1.00,   24.00, , , , , 
18036180,    6.00,    1.00,    4,    2.00,   12.00,   24.00,   48.00, , , ,    7383.00,    7827.00,    8715.00, , , ,    5.50,   15.50, , , , ,    1.00,   24.00, , , , , 
40636180,   10.00,    4.00,    1,   12.00,   23.00,   48.00,   73.00, , , ,   15733.00,   17560.00,   22600.00, , , ,    4.00,    6.00,   10.00, , , ,   24.00,   72.00,   73.00, , , , 
10636180,   10.00,    4.00,    1,   12.00,   23.00,   48.00,   73.00, , , ,   16415.00,   18460.00,   24100.00, , , ,    4.00,    6.00,   10.00, , , ,   24.00,   72.00,   73.00, , , , 
8636180,   14.00,    3.00,    1,   16.00,    8.00,   12.00,   48.00, , , ,        .00,        .00,        .00, , , ,    6.00,    7.00,   10.00,   16.00, , ,    6.00,   10.00,   12.00,   48.00, , , 
68636180,   15.00,    6.00,    1,   15.00,    6.00,   12.00,   48.00, , , ,        .00,        .00,        .00, , , ,    5.00,    6.00,    8.00,   15.00, , ,    4.00,    8.00,   12.00,   48.00, , , 
70636180,   13.00,    6.00,    1,   14.00,    6.00,   12.00,   48.00, , , ,        .00,        .00,        .00, , , ,    5.00,    6.00,    8.00,   14.00, , ,    4.00,    8.00,   12.00,   48.00, , , 
73636180,    6.00,    6.00,    1,    6.00,   23.00,   24.00, , , , ,   13685.00,   14630.00, , , , , , , , , , , , , , , , , 
61836180,   24.00,   48.00,    1,   48.00,    2.00,    6.00,   12.00,   24.00,   48.00,   96.00,    2872.98,    3170.40,    3630.32,    4594.63,    6701.07,   11631.44,   48.00, , , , , ,    1.00, , , , , , 
88036180,    8.00,    2.00,    1,    8.00,    8.00,   16.00,   24.00, , , ,        .00,        .00,        .00, , , ,    2.00,    2.50,    3.00, , , ,    8.00,   16.00,   24.00, , , , 
80836180,   24.00,   48.00,    1,   48.00,   48.00, , , , , ,  500000.00, , , , , , , , , , , , , , , , , , 
93636180,   10.00,    4.00,    1,    2.00,    3.00,    9.00,   24.00, , , ,    2104.00,    2104.00,    2214.00, , , , , , , , , , , , , , , , 
19636180,   10.00,    4.00,    1,    2.00,    3.00,    9.00,   24.00, , , ,    5171.00,    5171.00,    7470.00, , , ,    2.00, , , , , ,    4.00, , , , , , 
17636180,   17.30,   48.00,    1,   20.00,     .00,    1.00, , , , ,   45000.00,   45001.00, , , , , , , , , , , , , , , , , 
48836180,   16.00,    5.00,    1,   72.00,    1.00, , , , , ,   30100.00, , , , , ,   72.00, , , , , ,    1.00, , , , , , 
52636180,    8.00,     .00,    1,    4.00,    4.00,    8.00, , , , ,    2150.00,    2250.00, , , , ,    2.00,    3.00, , , , ,    4.00,    8.00, , , , , 
58836180,   24.00,   48.00,    1,   48.00,    2.00,    6.00,   12.00,   24.00,   48.00,   96.00,   11380.65,   13075.10,   14971.87,   18948.78,   27636.00,   45826.07,   48.00, , , , , ,    1.00, , , , , , 
87796180,    8.00,    4.00,    2,    4.00,   24.00,  168.00, , , , ,    1500.00,    2200.00, , , , ,    3.00,    4.00, , , , ,   12.00,  168.00, , , , , 
41836180,   13.00,   48.00,    1,   24.00,    1.00,   20.00,   72.00, , , ,    1551.36,    3102.73,   17065.00, , , , , , , , , , , , , , , , 
31740750,    1.00,    1.00,    1,     .00,     .00, , , , , ,        .00, , , , , ,     .00, , , , , ,     .00, , , , , , 
12830750,   16.00,    8.00,    1,    4.00,     .00,    8.00,   48.00, , , ,    1613.00,    1613.00,    2534.00, , , , , , , , , , , , , , , , 
2830750,   16.00,    8.00,    1,    4.00,     .00,    8.00,   48.00, , , ,    1613.00,    1613.00,    2534.00, , , , , , , , , , , , , , , , 
74830750,   16.00,    8.00,    1,    4.00,     .00,    8.00,   48.00, , , ,    1613.00,    1613.00,    2534.00, , , , , , , , , , , , , , , , 
70826180,    1.00,    2.00,    3,     .50,    1.00, , , , , ,     254.80, , , , , ,     .50, , , , , ,    1.00, , , , , , 
50826180,    1.00,    2.00,    3,     .50,    1.00, , , , , ,     254.80, , , , , ,     .50, , , , , ,    1.00, , , , , , 
30826180,    1.00,    2.00,    3,     .50,    1.00, , , , , ,     254.80, , , , , ,     .50, , , , , ,    1.00, , , , , , 
90826180,    1.00,    2.00,    3,     .50,    1.00, , , , , ,     254.80, , , , , ,     .50, , , , , ,    1.00, , , , , , 
20826180,    1.00,    2.00,    3,     .50,    1.00, , , , , ,     254.80, , , , , ,     .50, , , , , ,    1.00, , , , , , 
40826180,    1.00,    2.00,    3,     .50,    1.00, , , , , ,     254.80, , , , , ,     .50, , , , , ,    1.00, , , , , , 
10826180,    1.00,    2.00,    3,     .50,    1.00, , , , , ,     254.80, , , , , ,     .50, , , , , ,    1.00, , , , , , 
826180,    1.00,    2.00,    3,     .50,    1.00, , , , , ,      42.58, , , , , ,     .50, , , , , ,    1.00, , , , , , 
60826180,    1.00,    2.00,    3,     .50,    1.00, , , , , ,      42.58, , , , , ,     .50, , , , , ,    1.00, , , , , , 
76826180,    1.00,    2.00,    3,     .50,    1.00, , , , , ,      42.58, , , , , ,     .50, , , , , ,    1.00, , , , , , 
56826180,    1.00,    2.00,    3,     .50,    1.00, , , , , ,      42.58, , , , , ,     .50, , , , , ,    1.00, , , , , , 
36826180,    1.00,    2.00,    3,     .50,    1.00, , , , , ,      42.58, , , , , ,     .50, , , , , ,    1.00, , , , , , 
46826180,    1.00,    2.00,    3,     .50,    1.00, , , , , ,      42.58, , , , , ,     .50, , , , , ,    1.00, , , , , , 
96826180,    1.00,    2.00,    3,     .50,    1.00, , , , , ,      42.58, , , , , ,     .50, , , , , ,    1.00, , , , , , 
26826180,    1.00,    2.00,    3,     .50,    1.00, , , , , ,      42.58, , , , , ,     .50, , , , , ,    1.00, , , , , , 
86826180,    1.00,    2.00,    3,     .50,    1.00, , , , , ,      42.58, , , , , ,     .50, , , , , ,    1.00, , , , , , 
16826180,    1.00,    2.00,    3,     .50,    1.00, , , , , ,      42.58, , , , , ,     .50, , , , , ,    1.00, , , , , , 
6826180,    1.00,    2.00,    3,     .50,    1.00, , , , , ,      42.58, , , , , ,     .50, , , , , ,    1.00, , , , , , 
66826180,    1.00,    2.00,    3,     .50,    1.00, , , , , ,      42.58, , , , , ,     .50, , , , , ,    1.00, , , , , , 
77026180,    1.00,    2.00,    3,     .50,    1.00, , , , , ,      42.58, , , , , ,     .50, , , , , ,    1.00, , , , , , 
97026180,    1.00,    2.00,    3,     .50,    1.00, , , , , ,      42.58, , , , , ,     .50, , , , , ,    1.00, , , , , , 
57026180,    1.00,    2.00,    3,     .50,    1.00, , , , , ,      42.58, , , , , ,     .50, , , , , ,    1.00, , , , , , 
37026180,    1.00,    2.00,    3,     .50,    1.00, , , , , ,      42.58, , , , , ,     .50, , , , , ,    1.00, , , , , , 
47026180,    1.00,    2.00,    3,     .50,    1.00, , , , , ,     254.80, , , , , ,     .50, , , , , ,    1.00, , , , , , 
27026180,    1.00,    2.00,    3,     .50,    1.00, , , , , ,     254.80, , , , , ,     .50, , , , , ,    1.00, , , , , , 
75026180,    1.00,    2.00,    3,     .50,    1.00, , , , , ,     254.80, , , , , ,     .50, , , , , ,    1.00, , , , , , 
87026180,    1.00,    2.00,    3,     .50,    1.00, , , , , ,     254.80, , , , , ,     .50, , , , , ,    1.00, , , , , , 
55026180,    1.00,    2.00,    3,     .50,    1.00, , , , , ,     254.80, , , , , ,     .50, , , , , ,    1.00, , , , , , 
7026180,    1.00,    2.00,    3,     .50,    1.00, , , , , ,     254.80, , , , , ,     .50, , , , , ,    1.00, , , , , , 
67026180,    1.00,    2.00,    3,     .50,    1.00, , , , , ,     254.80, , , , , ,     .50, , , , , ,    1.00, , , , , , 
17026180,    1.00,    2.00,    3,     .50,    1.00, , , , , ,     254.80, , , , , ,     .50, , , , , ,    1.00, , , , , , 
53826180,    1.00,    2.00,    3,     .50,    1.00, , , , , ,      47.78, , , , , ,     .50, , , , , ,    1.00, , , , , , 
33826180,    1.00,    2.00,    3,     .50,    1.00, , , , , ,      47.78, , , , , ,     .50, , , , , ,    1.00, , , , , , 
93826180,    1.00,    2.00,    3,     .50,    1.00, , , , , ,      47.78, , , , , ,     .50, , , , , ,    1.00, , , , , , 
23826180,    1.00,    2.00,    3,     .50,    1.00, , , , , ,      47.78, , , , , ,     .50, , , , , ,    1.00, , , , , , 
43826180,    1.00,    2.00,    3,     .50,    1.00, , , , , ,      47.78, , , , , ,     .50, , , , , ,    1.00, , , , , , 
13826180,    1.00,    2.00,    3,     .50,    1.00, , , , , ,      47.78, , , , , ,     .50, , , , , ,    1.00, , , , , , 
83826180,    1.00,    2.00,    3,     .50,    1.00, , , , , ,      47.78, , , , , ,     .50, , , , , ,    1.00, , , , , , 
3826180,    1.00,    2.00,    3,     .50,    1.00, , , , , ,      47.78, , , , , ,     .50, , , , , ,    1.00, , , , , , 
63826180,    1.00,    2.00,    3,     .50,    1.00, , , , , ,      47.78, , , , , ,     .50, , , , , ,    1.00, , , , , , 
79826180,    1.00,    2.00,    3,     .50,    1.00, , , , , ,      47.78, , , , , ,     .50, , , , , ,    1.00, , , , , , 
59826180,    1.00,    2.00,    3,     .50,    1.00, , , , , ,      47.78, , , , , ,     .50, , , , , ,    1.00, , , , , , 
19826180,    1.00,    2.00,    3,     .50,    1.00, , , , , ,      47.78, , , , , ,     .50, , , , , ,    1.00, , , , , , 
99826180,    1.00,    2.00,    3,     .50,    1.00, , , , , ,      47.78, , , , , ,     .50, , , , , ,    1.00, , , , , , 
89826180,    1.00,    2.00,    3,     .50,    1.00, , , , , ,      47.78, , , , , ,     .50, , , , , ,    1.00, , , , , , 
9826180,    1.00,    2.00,    3,     .50,    1.00, , , , , ,      47.78, , , , , ,     .50, , , , , ,    1.00, , , , , , 
69826180,    1.00,    2.00,    3,     .50,    1.00, , , , , ,      47.78, , , , , ,     .50, , , , , ,    1.00, , , , , , 
1826180,    1.00,    2.00,    3,     .50,    1.00, , , , , ,      51.22, , , , , ,     .50, , , , , ,    1.00, , , , , , 
35855750,    8.00,    2.00,    1,    1.00,    1.00,    8.00,   36.00,   72.00, , ,    6610.40,   11720.80,   16831.20,   16831.20, , ,    1.00,    2.00,    4.00,    6.00, , ,    1.00,    8.00,   36.00,   72.00, , , 
25855750,    8.00,    2.00,    1,    1.00,    1.00,    8.00,   36.00,   72.00, , ,    6610.40,   11720.80,   16831.20,   16831.20, , ,    1.00,    2.00,    4.00,    6.00, , ,    1.00,    8.00,   36.00,   72.00, , , 
15855750,    8.00,    2.00,    1,    1.00,    1.00,    8.00,   36.00,   72.00, , ,    6610.40,   11720.80,   16831.20,   16831.20, , ,    1.00,    2.00,    4.00,    6.00, , ,    1.00,    8.00,   36.00,   72.00, , , 
37036180,    1.00,    2.00,    3,     .00,    8.00, , , , , ,      89.43, , , , , , , , , , , , , , , , , , 
66836180,    1.00,    2.00,    3,     .00,    8.00, , , , , ,      89.43, , , , , , , , , , , , , , , , , , 
77036180,    1.00,    2.00,    3,     .00,    8.00, , , , , ,      89.43, , , , , , , , , , , , , , , , , , 
57036180,    1.00,    2.00,    3,     .00,    8.00, , , , , ,      89.43, , , , , , , , , , , , , , , , , , 
97036180,    1.00,    2.00,    3,     .00,    8.00, , , , , ,      89.43, , , , , , , , , , , , , , , , , , 
87036180,    1.00,    2.00,    3,     .00,    8.00, , , , , ,      89.43, , , , , , , , , , , , , , , , , , 
67036180,    1.00,    2.00,    3,     .00,    8.00, , , , , ,      89.43, , , , , , , , , , , , , , , , , , 
6836180,    1.00,    2.00,    3,     .00,    8.00, , , , , ,      89.43, , , , , , , , , , , , , , , , , , 
17875750,    2.00,    4.00,    1,    1.00,    1.00,   24.00,   49.00, , , ,    3781.39,    4114.12,    4446.85, , , , , , , , , , , , , , , , 
11139750,    4.00,    4.00,    1,    4.00,    1.00,    5.00,   12.00,   48.00, , ,   11576.83,   11579.54,   18938.50,   22455.65, , ,    4.00,    8.00,   10.00, , , ,   12.00,   48.00,   49.00, , , , 
85036180,    1.00,    2.00,    3,     .00,    8.00, , , , , ,     348.10, , , , , , , , , , , , , , , , , , 
95036180,    1.00,    2.00,    3,     .00,    8.00, , , , , ,     958.49, , , , , , , , , , , , , , , , , , 
25036180,    1.00,    2.00,    3,     .00,    8.00, , , , , ,     958.49, , , , , , , , , , , , , , , , , , 
5036180,    1.00,    2.00,    3,     .00,    8.00, , , , , ,     648.20, , , , , , , , , , , , , , , , , , 
12036180,    1.00,    2.00,    3,     .00,    8.00, , , , , ,     648.20, , , , , , , , , , , , , , , , , , 
65036180,    1.00,    2.00,    3,     .00,    8.00, , , , , ,     648.20, , , , , , , , , , , , , , , , , , 
73036180,    1.00,    2.00,    3,     .00,    8.00, , , , , ,     648.20, , , , , , , , , , , , , , , , , , 
53036180,    1.00,    2.00,    3,     .00,    8.00, , , , , ,     648.20, , , , , , , , , , , , , , , , , , 
32036180,    1.00,    2.00,    3,     .00,    8.00, , , , , ,     648.20, , , , , , , , , , , , , , , , , , 
22036180,    1.00,    2.00,    3,     .00,    8.00, , , , , ,     648.20, , , , , , , , , , , , , , , , , , 
42036180,    1.00,    2.00,    3,     .00,    8.00, , , , , ,     648.20, , , , , , , , , , , , , , , , , , 
27875750,    2.00,    8.00,    1,    1.00,    1.00,   24.00,   49.00, , , ,    1657.08,    2078.50,    2160.64, , , , , , , , , , , , , , , , 
3036180,    1.00,    2.00,    3,     .00,    8.00, , , , , ,     347.26, , , , , , , , , , , , , , , , , , 
39697750,    1.00,    1.00,    3,     .00,  999.00, , , , , ,    1154.45, , , , , , , , , , , , , , , , , , 
99697750,    1.00,    2.00,    3,     .00,  999.00, , , , , ,    1154.45, , , , , , , , , , , , , , , , , , 
86836180,   16.00,   48.00,    1,   13.00,   48.00,   90.00,  120.00,  121.00,  122.00,  123.00,    5616.45,    6710.70,    7561.77,    7565.15,    7568.53,    7571.91,   13.00,   14.00,   15.00,   16.00,   19.00,   24.00,   48.00,   72.00,   80.00,   90.00,  105.00,  120.00, 
29036180,    1.00,    2.00,    3,     .00,    8.00, , , , , ,       3.60, , , , , , , , , , , , , , , , , , 
49036180,    1.00,    2.00,    3,     .00,    8.00, , , , , ,     308.07, , , , , , , , , , , , , , , , , , 
81097750,    1.00,    1.00,    2,     .50,  999.00, , , , , ,     106.56, , , , , , , , , , , , , , , , , , 
72697750,    1.00,    1.00,    2,     .50,  999.00, , , , , ,     120.94, , , , , , , , , , , , , , , , , , 
93036180,   16.00,   48.00,    1,   16.00,   48.00,   72.00,   90.00,  120.00,  121.00,  122.00,   22748.25,   24614.38,   25924.93,   28346.62,   28350.18,   28353.74,   16.00,   19.00,   20.00,   21.00,   22.00,   23.00,   48.00,   72.00,   80.00,   90.00,  105.00,  120.00, 
43036180,   16.00,   48.00,    1,   16.00,   48.00,   72.00,   90.00,  120.00,  121.00,  122.00,   22748.25,   24614.38,   25924.93,   28346.62,   28350.18,   28353.74,   16.00,   19.00,   20.00,   21.00,   22.00,   23.00,   48.00,   72.00,   80.00,   90.00,  105.00,  120.00, 
13036180,   16.00,   48.00,    1,   16.00,   48.00,   72.00,   90.00,  120.00,  121.00,  122.00,   22748.25,   24614.38,   25924.93,   28346.62,   28350.18,   28353.74,   16.00,   19.00,   20.00,   21.00,   22.00,   23.00,   48.00,   72.00,   80.00,   90.00,  105.00,  120.00, 
63036180,   16.00,   48.00,    1,   16.00,   48.00,   90.00,  120.00,  121.00,  122.00,  123.00,    6188.52,    7394.22,    8331.99,    8335.71,    8339.43,    8343.15,   16.00,   18.00,   19.00,   20.00,   22.00,   24.00,   48.00,   72.00,   80.00,   90.00,  105.00,  120.00, 
79036180,   16.00,   48.00,    1,   16.00,   48.00,   90.00,  120.00,  121.00,  122.00,  123.00,    6188.52,    7394.22,    8331.99,    8335.71,    8339.43,    8343.15,   16.00,   18.00,   19.00,   20.00,   22.00,   24.00,   48.00,   72.00,   80.00,   90.00,  105.00,  120.00, 
59697750,    1.00,    1.00,    3,     .50,  999.00, , , , , ,     874.35, , , , , , , , , , , , , , , , , , 
79697750,    1.00,    1.00,    3,     .50,  999.00, , , , , ,     874.35, , , , , , , , , , , , , , , , , , 
69036180,    3.00,    3.00,    3,     .00,    8.00, , , , , ,    1857.11, , , , , , , , , , , , , , , , , , 
72036180,    3.00,    3.00,    3,     .00,    8.00, , , , , ,    1857.11, , , , , , , , , , , , , , , , , , 
52036180,    3.00,    3.00,    3,     .00,    8.00, , , , , ,    1857.11, , , , , , , , , , , , , , , , , , 
6068750,    6.00,    5.00,    2,    2.00,     .00,    8.00,   48.00, , , ,    2900.00,    3300.50,    3701.00, , , , , , , , , , , , , , , , 
77668750,    6.00,    5.00,    2,    2.00,     .00,    8.00,   48.00, , , ,    2843.33,    3229.67,    3616.00, , , , , , , , , , , , , , , , 
37668750,    6.00,    5.00,    2,    2.00,     .00,    8.00,   48.00, , , ,    2871.67,    3265.08,    3658.50, , , , , , , , , , , , , , , , 
35855750,    8.00,    2.00,    1,    1.00,    1.00,    8.00,   36.00,   72.00, , ,    7125.40,   12750.80,   18376.20,   18376.20, , ,    1.00,    2.00,    4.00,    6.00, , ,    1.00,    8.00,   36.00,   72.00, , , 
25855750,    8.00,    2.00,    1,    1.00,    1.00,    8.00,   36.00,   72.00, , ,    7125.40,   12750.80,   18376.20,   18376.20, , ,    1.00,    2.00,    4.00,    6.00, , ,    1.00,    8.00,   36.00,   72.00, , , 
15855750,    8.00,    2.00,    1,    1.00,    1.00,    8.00,   36.00,   72.00, , ,    7125.40,   12750.80,   18376.20,   18376.20, , ,    1.00,    2.00,    4.00,    6.00, , ,    1.00,    8.00,   36.00,   72.00, , , 
35855750,    8.00,    2.00,    1,    1.00,    1.00,    8.00,   36.00,   72.00, , ,    7125.40,   12750.80,   18376.20,   18376.20, , ,    1.00,    2.00,    4.00,    6.00, , ,    1.00,    8.00,   36.00,   72.00, , , 
25855750,    8.00,    2.00,    1,    1.00,    1.00,    8.00,   36.00,   72.00, , ,    7125.40,   12750.80,   18376.20,   18376.20, , ,    1.00,    2.00,    4.00,    6.00, , ,    1.00,    8.00,   36.00,   72.00, , , 
15855750,    8.00,    2.00,    1,    1.00,    1.00,    8.00,   36.00,   72.00, , ,    7125.40,   12750.80,   18376.20,   18376.20, , ,    1.00,    2.00,    4.00,    6.00, , ,    1.00,    8.00,   36.00,   72.00, , , 
35855750,    8.00,    2.00,    1,    1.00,    1.00,    8.00,   36.00,   72.00, , ,    7125.40,   12750.80,   18376.20,   18376.20, , ,    1.00,    2.00,    4.00,    6.00, , ,    1.00,    8.00,   36.00,   72.00, , , 
25855750,    8.00,    2.00,    1,    1.00,    1.00,    8.00,   36.00,   72.00, , ,    7125.40,   12750.80,   18376.20,   18376.20, , ,    1.00,    2.00,    4.00,    6.00, , ,    1.00,    8.00,   36.00,   72.00, , , 
15855750,    8.00,    2.00,    1,    1.00,    1.00,    8.00,   36.00,   72.00, , ,    7125.40,   12750.80,   18376.20,   18376.20, , ,    1.00,    2.00,    4.00,    6.00, , ,    1.00,    8.00,   36.00,   72.00, , , 
